        s (m)         x (m)         y (m)         z (m)         T (N)       S_n (N)       S_b (N)       u (m/s)       v (m/s)       w (m/s)     phi (rad)   theta (rad)   kappa_2 (-)   kappa_3 (-) 
 3.913943E+02  2.232404E+02  3.866640E+02 -1.871113E+02  9.213645E+05 -2.114500E+02  0.000000E+00 -5.351193E-04 -1.884411E-04  0.000000E+00  1.398460E+00  0.000000E+00  0.000000E+00 -1.642574E-03
 4.084764E+02  2.148310E+02  3.720984E+02 -1.840115E+02  9.246443E+05  2.114472E+02  0.000000E+00 -4.695261E-04 -4.709354E-05  0.000000E+00  1.378609E+00  0.000000E+00  0.000000E+00 -6.816154E-04
 4.255575E+02  2.064535E+02  3.575881E+02 -1.805874E+02  9.282713E+05 -2.114442E+02  0.000000E+00 -4.115813E-04 -1.804645E-04  0.000000E+00  1.359819E+00  0.000000E+00  0.000000E+00 -1.518531E-03
 4.426375E+02  1.981108E+02  3.431382E+02 -1.768432E+02  9.322409E+05  2.114408E+02  0.000000E+00 -3.604875E-04 -1.623270E-05  0.000000E+00  1.340277E+00  0.000000E+00  0.000000E+00 -7.698124E-04
 4.597166E+02  1.898056E+02  3.287531E+02 -1.727827E+02  9.365488E+05 -2.114372E+02  0.000000E+00 -3.153408E-04 -1.755372E-04  0.000000E+00  1.321812E+00  0.000000E+00  0.000000E+00 -1.392509E-03
 4.767948E+02  1.815404E+02  3.144375E+02 -1.684105E+02  9.411898E+05  2.114333E+02  0.000000E+00 -2.755431E-04  9.961658E-06  0.000000E+00  1.302626E+00  0.000000E+00  0.000000E+00 -8.543961E-04
 4.938722E+02  1.733178E+02  3.001954E+02 -1.637310E+02  9.461589E+05 -2.114291E+02  0.000000E+00 -2.403719E-04 -1.727384E-04  0.000000E+00  1.284530E+00  0.000000E+00  0.000000E+00 -1.264971E-03
 5.109489E+02  1.651400E+02  2.860311E+02 -1.587493E+02  9.514509E+05  2.114247E+02  0.000000E+00 -2.093790E-04  3.221912E-05  0.000000E+00  1.265742E+00  0.000000E+00  0.000000E+00 -9.355695E-04
 5.280248E+02  1.570093E+02  2.719483E+02 -1.534703E+02  9.570602E+05 -2.114200E+02  0.000000E+00 -1.819876E-04 -1.713183E-04  0.000000E+00  1.248052E+00  0.000000E+00  0.000000E+00 -1.136388E-03
 5.451001E+02  1.489277E+02  2.579506E+02 -1.478993E+02  9.629810E+05  2.114150E+02  0.000000E+00 -1.578606E-04  5.110836E-05  0.000000E+00  1.229696E+00  0.000000E+00  0.000000E+00 -1.013562E-03
