        s (m)         x (m)         y (m)         z (m)         T (N)       S_n (N)       S_b (N)       u (m/s)       v (m/s)       w (m/s)     phi (rad)   theta (rad)   kappa_2 (-)   kappa_3 (-) 
 0.000000E+00  4.188000E+02  7.253830E+02 -2.000000E+02  9.075239E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.570796E+00  0.000000E+00  0.000000E+00  0.000000E+00
 1.709444E+01  4.102425E+02  7.105610E+02 -2.000000E+02  9.075239E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.570796E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.418887E+01  4.016850E+02  6.957389E+02 -2.000000E+02  9.075239E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.570796E+00  0.000000E+00  0.000000E+00  0.000000E+00
 5.128331E+01  3.931275E+02  6.809169E+02 -2.000000E+02  9.075239E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.570796E+00  0.000000E+00  0.000000E+00  0.000000E+00
 6.837775E+01  3.845699E+02  6.660948E+02 -2.000000E+02  9.075239E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.570796E+00  0.000000E+00  0.000000E+00  0.000000E+00
 8.547218E+01  3.760124E+02  6.512728E+02 -2.000000E+02  9.075239E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.570796E+00  0.000000E+00  0.000000E+00  0.000000E+00
 1.025666E+02  3.674549E+02  6.364507E+02 -2.000000E+02  9.075239E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.570796E+00  0.000000E+00  0.000000E+00  0.000000E+00
 1.196611E+02  3.588974E+02  6.216287E+02 -2.000000E+02  9.075239E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.570796E+00  0.000000E+00  0.000000E+00  0.000000E+00
 1.367555E+02  3.503399E+02  6.068067E+02 -2.000000E+02  9.075239E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.570796E+00  0.000000E+00  0.000000E+00  0.000000E+00
 1.538499E+02  3.417824E+02  5.919846E+02 -2.000000E+02  9.075239E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.570796E+00  0.000000E+00  0.000000E+00  0.000000E+00
 1.709444E+02  3.332249E+02  5.771626E+02 -2.000000E+02  9.075239E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.570796E+00  0.000000E+00  0.000000E+00  0.000000E+00
 1.880388E+02  3.246674E+02  5.623405E+02 -2.000000E+02  9.075239E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.570796E+00  0.000000E+00  0.000000E+00  0.000000E+00
 2.051332E+02  3.161098E+02  5.475185E+02 -2.000000E+02  9.075239E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.570796E+00  0.000000E+00  0.000000E+00  0.000000E+00
 2.222176E+02  3.075574E+02  5.327052E+02 -2.000000E+02  9.075239E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.570796E+00  0.000000E+00  0.000000E+00  0.000000E+00
 2.384798E+02  2.994165E+02  5.186048E+02 -2.000000E+02  9.075239E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.570796E+00  0.000000E+00  0.000000E+00  0.000000E+00
